"ï»¿""Longitude (x)""",Latitude (y),Station Name,Climate ID,Date/Time (LST),Temp (ÂC),Temp Flag,Dew Point Temp (ÂC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T09:00:00.000000,21.1,"",15.3,"",69,"","","",36,"",6,"",48.3,"",100.74,"",25,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T10:00:00.000000,22.0,"",15.6,"",67,"","","",32,"",9,"",48.3,"",100.72,"",26,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T11:00:00.000000,23.3,"",16.3,"",65,"","","",29,"",7,"",48.3,"",100.69,"",28,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T12:00:00.000000,23.3,"",16.3,"",65,"","","",23,"",6,"",48.3,"",100.68,"",28,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T13:00:00.000000,24.3,"",16.8,"",63,"","","",24,"",9,"",48.3,"",100.66,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T14:00:00.000000,24.5,"",16.1,"",59,"","","",21,"",11,"",48.3,"",100.66,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T15:00:00.000000,24.3,"",16.7,"",63,"","","",21,"",11,"",48.3,"",100.69,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T16:00:00.000000,24.8,"",17.9,"",66,"","","",20,"",17,"",48.3,"",100.66,"",31,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T17:00:00.000000,25.8,"",17.5,"",60,"","","",23,"",17,"",48.3,"",100.65,"",31,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T18:00:00.000000,25.0,"",17.2,"",62,"","","",20,"",19,"",48.3,"",100.64,"",30,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T19:00:00.000000,24.5,"",17.4,"",65,"","","",22,"",15,"",48.3,"",100.65,"",30,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T20:00:00.000000,23.4,"",17.2,"",68,"","","",18,"",13,"",48.3,"",100.69,"",29,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T21:00:00.000000,23.1,"",17.1,"",69,"","","",20,"",9,"",25.0,"",100.76,"",28,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T22:00:00.000000,21.9,"",17.6,"",77,"","","",19,"",9,"",25.0,"",100.76,"",28,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-05T23:00:00.000000,20.8,"",17.6,"",82,"","","",17,"",7,"",25.0,"",100.74,"",27,"","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T00:00:00.000000,20.5,"",17.2,"",81,"","","",20,"",7,"",25.0,"",100.73,"",26,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T01:00:00.000000,20.7,"",17.4,"",81,"","","","","",0,"",25.0,"",100.75,"",26,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T02:00:00.000000,19.9,"",16.9,"",83,"","","",22,"",4,"",25.0,"",100.74,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T03:00:00.000000,19.1,"",16.1,"",83,"","","",25,"",7,"",25.0,"",100.76,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T04:00:00.000000,19.3,"",16.2,"",82,"","","",24,"",7,"",25.0,"",100.75,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T05:00:00.000000,19.3,"",16.3,"",83,"","","",24,"",6,"",48.3,"",100.78,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T06:00:00.000000,20.7,"",17.5,"",82,"","","",19,"",9,"",48.3,"",100.79,"",26,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T07:00:00.000000,20.6,"",16.8,"",79,"","","",20,"",13,"",48.3,"",100.79,"",26,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T08:00:00.000000,22.1,"",16.7,"",71,"","","",20,"",15,"",48.3,"",100.76,"",27,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T09:00:00.000000,23.8,"",16.9,"",65,"","","",19,"",19,"",48.3,"",100.69,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T10:00:00.000000,25.7,"",18.3,"",64,"","","",21,"",15,"",48.3,"",100.65,"",32,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T11:00:00.000000,26.9,"",18.1,"",59,"","","",21,"",15,"",48.3,"",100.61,"",33,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T12:00:00.000000,27.7,"",17.6,"",54,"","","",23,"",22,"",48.3,"",100.52,"",33,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T13:00:00.000000,28.5,"",18.5,"",55,"","","",22,"",22,"",24.1,"",100.5,"",35,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T14:00:00.000000,29.0,"",18.5,"",53,"","","",23,"",22,"",24.1,"",100.45,"",35,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T15:00:00.000000,29.6,"",19.7,"",55,"","","",26,"",20,"",24.1,"",100.47,"",37,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T16:00:00.000000,30.5,"",20.4,"",55,"","","",28,"",20,"",24.1,"",100.41,"",38,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T17:00:00.000000,29.5,"",20.2,"",57,"","","",22,"",15,"",24.1,"",100.38,"",37,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T18:00:00.000000,29.7,"",20.8,"",59,"","","",23,"",11,"",24.1,"",100.33,"",38,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T19:00:00.000000,29.1,"",20.9,"",61,"","","",24,"",15,"",24.1,"",100.36,"",37,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T20:00:00.000000,28.7,"",21.2,"",64,"","","",25,"",13,"",24.1,"",100.33,"",37,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T21:00:00.000000,28.3,"",21.7,"",67,"","","",25,"",7,"",25.0,"",100.36,"",37,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T22:00:00.000000,26.8,"",21.9,"",75,"","","",27,"",9,"",25.0,"",100.39,"",36,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-06T23:00:00.000000,26.3,"",21.0,"",73,"","","",32,"",11,"",25.0,"",100.46,"",35,"","","",Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T00:00:00.000000,25.8,"",20.8,"",74,"","","",36,"",6,"",25.0,"",100.44,"",34,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T01:00:00.000000,25.1,"",17.2,"",62,"","","",32,"",11,"",25.0,"",100.4,"",31,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T02:00:00.000000,24.0,"",16.3,"",62,"","","",29,"",7,"",25.0,"",100.33,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T03:00:00.000000,24.1,"",16.0,"",61,"","","",29,"",9,"",25.0,"",100.38,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T04:00:00.000000,23.9,"",16.0,"",61,"","","",29,"",13,"",25.0,"",100.47,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T05:00:00.000000,22.2,"",17.0,"",72,"","","",28,"",11,"",25.0,"",100.52,"",27,"","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T06:00:00.000000,23.2,"",17.4,"",70,"","","",25,"",9,"",24.1,"",100.45,"",29,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T07:00:00.000000,23.5,"",17.1,"",67,"","","",25,"",19,"",24.1,"",100.42,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T08:00:00.000000,23.3,"",16.3,"",65,"","","",29,"",17,"",24.1,"",100.4,"",28,"","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T09:00:00.000000,23.1,"",16.1,"",65,"","","",28,"",15,"",24.1,"",100.42,"",28,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T10:00:00.000000,24.1,"",16.0,"",61,"","","",29,"",19,"",24.1,"",100.43,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T11:00:00.000000,24.4,"",16.2,"",60,"","","",29,"",17,"",24.1,"",100.44,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T12:00:00.000000,26.5,"",16.5,"",54,"","","",26,"",22,"",24.1,"",100.42,"",31,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T13:00:00.000000,27.8,"",16.4,"",50,"","","",25,"",20,"",48.3,"",100.37,"",33,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T14:00:00.000000,28.8,"",16.5,"",47,"","","",25,"",17,"",48.3,"",100.32,"",34,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T15:00:00.000000,28.9,"",16.4,"",47,"","","",27,"",22,"",48.3,"",100.28,"",34,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T16:00:00.000000,29.1,"",15.7,"",44,"","","",32,"",17,"",48.3,"",100.28,"",34,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T17:00:00.000000,28.7,"",14.5,"",42,"","","",35,"",20,"",48.3,"",100.28,"",32,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T18:00:00.000000,27.7,"",15.3,"",47,"","","",34,"",15,"",48.3,"",100.33,"",32,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T19:00:00.000000,26.4,"",15.1,"",50,"","","",31,"",13,"",48.3,"",100.4,"",30,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T20:00:00.000000,25.5,"",14.5,"",51,"","","",32,"",9,"",48.3,"",100.43,"",29,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T21:00:00.000000,24.5,"",14.7,"",54,"","","",31,"",11,"",25.0,"",100.48,"",28,"","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T22:00:00.000000,23.2,"",15.1,"",60,"","","",33,"",9,"",25.0,"",100.49,"",27,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-07T23:00:00.000000,23.8,"",13.9,"",54,"","","",2,"",17,"",25.0,"",100.53,"",27,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T00:00:00.000000,22.0,"",13.6,"",59,"","","",36,"",17,"",25.0,"",100.56,"",25,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T01:00:00.000000,21.0,"",12.9,"",60,"","","",35,"",15,"",25.0,"",100.59,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T02:00:00.000000,20.0,"",12.7,"",63,"","","",34,"",11,"",25.0,"",100.62,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T03:00:00.000000,17.7,"",11.7,"",68,"","","",33,"",7,"",25.0,"",100.64,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T04:00:00.000000,16.3,"",12.2,"",77,"","","",32,"",7,"",24.1,"",100.7,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T05:00:00.000000,16.6,"",13.1,"",80,"","","",32,"",9,"",24.1,"",100.76,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T06:00:00.000000,18.6,"",12.5,"",68,"","","",31,"",15,"",48.3,"",100.8,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T07:00:00.000000,18.8,"",12.2,"",65,"","","",32,"",20,"",48.3,"",100.83,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T08:00:00.000000,19.3,"",6.5,"",43,"","","",32,"",22,"",48.3,"",100.84,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T09:00:00.000000,20.6,"",8.5,"",46,"","","",29,"",20,"",48.3,"",100.81,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T10:00:00.000000,21.6,"",7.8,"",41,"","","",30,"",22,"",48.3,"",100.82,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T11:00:00.000000,22.0,"",7.1,"",38,"","","",33,"",19,"",48.3,"",100.81,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T12:00:00.000000,23.0,"",7.8,"",38,"","","",29,"",24,"",48.3,"",100.79,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T13:00:00.000000,23.9,"",7.7,"",35,"","","",30,"",17,"",48.3,"",100.76,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T14:00:00.000000,24.5,"",9.6,"",39,"","","",33,"",17,"",48.3,"",100.72,"",26,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T15:00:00.000000,24.3,"",8.5,"",37,"","","",31,"",15,"",48.3,"",100.72,"",25,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T16:00:00.000000,24.5,"",7.7,"",34,"","","",22,"",24,"",48.3,"",100.72,"",25,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T17:00:00.000000,24.2,"",7.8,"",35,"","","",29,"",26,"",48.3,"",100.7,"",25,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T18:00:00.000000,23.6,"",8.3,"",38,"","","",32,"",20,"",48.3,"",100.69,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T19:00:00.000000,22.2,"",8.5,"",41,"","","",31,"",19,"",48.3,"",100.72,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T20:00:00.000000,20.3,"",8.4,"",46,"","","",31,"",11,"",48.3,"",100.74,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T21:00:00.000000,19.8,"",8.0,"",46,"","","",32,"",9,"",25.0,"",100.8,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T22:00:00.000000,17.9,"",8.1,"",53,"","","",30,"",7,"",25.0,"",100.81,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-08T23:00:00.000000,17.1,"",8.4,"",57,"","","",29,"",9,"",25.0,"",100.85,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T00:00:00.000000,16.0,"",8.9,"",63,"","","",32,"",13,"",25.0,"",100.83,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T01:00:00.000000,14.4,"",9.0,"",70,"","","",31,"",9,"",25.0,"",100.84,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T02:00:00.000000,14.9,"",9.1,"",68,"","","",34,"",9,"",25.0,"",100.86,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T03:00:00.000000,13.2,"",9.0,"",76,"","","",33,"",9,"",25.0,"",100.88,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T04:00:00.000000,13.5,"",8.9,"",74,"","","",33,"",9,"",25.0,"",100.91,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T05:00:00.000000,12.8,"",9.4,"",80,"","","",32,"",7,"",24.1,"",100.98,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T06:00:00.000000,16.1,"",9.6,"",65,"","","",31,"",13,"",48.3,"",101.07,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T07:00:00.000000,17.8,"",8.7,"",55,"","","",30,"",11,"",48.3,"",101.1,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T08:00:00.000000,18.2,"",8.1,"",52,"","","",29,"",11,"",48.3,"",101.13,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T09:00:00.000000,19.2,"",7.9,"",48,"","","",31,"",9,"",48.3,"",101.13,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T10:00:00.000000,19.9,"",7.5,"",45,"","","",30,"",17,"",48.3,"",101.12,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T11:00:00.000000,21.4,"",7.9,"",42,"","","",30,"",20,"",48.3,"",101.09,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T12:00:00.000000,22.2,"",7.1,"",38,"","","",32,"",13,"",48.3,"",101.07,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T13:00:00.000000,23.1,"",7.9,"",38,"","","",30,"",19,"",48.3,"",101.04,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T14:00:00.000000,24.3,"",6.5,"",32,"","","",28,"",22,"",48.3,"",101.01,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T15:00:00.000000,24.4,"",5.3,"",29,"","","",29,"",17,"",48.3,"",101.0,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T16:00:00.000000,24.5,"",4.7,"",28,"","","",28,"",15,"",48.3,"",100.99,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T17:00:00.000000,24.2,"",5.3,"",29,"","","",30,"",11,"",48.3,"",100.98,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T18:00:00.000000,23.6,"",6.9,"",34,"","","",30,"",13,"",48.3,"",101.0,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T19:00:00.000000,22.3,"",7.2,"",38,"","","",31,"",13,"",48.3,"",101.01,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T20:00:00.000000,19.5,"",7.9,"",47,"","","",28,"",7,"",48.3,"",101.02,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T21:00:00.000000,19.9,"",8.1,"",46,"","","",26,"",6,"",25.0,"",101.05,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T22:00:00.000000,17.6,"",9.0,"",57,"","","",27,"",4,"",25.0,"",101.04,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-09T23:00:00.000000,16.3,"",9.6,"",64,"","","",27,"",6,"",25.0,"",101.05,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T00:00:00.000000,18.2,"",11.2,"",64,"","","",24,"",7,"",25.0,"",101.04,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T01:00:00.000000,18.7,"",9.4,"",55,"","","",23,"",13,"",25.0,"",101.04,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T02:00:00.000000,17.0,"",9.8,"",63,"","","",22,"",7,"",25.0,"",101.06,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T03:00:00.000000,16.6,"",11.0,"",69,"","","",23,"",9,"",25.0,"",101.06,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T04:00:00.000000,16.4,"",12.4,"",77,"","","",23,"",11,"",24.1,"",101.11,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T05:00:00.000000,16.6,"",11.7,"",73,"","","",23,"",9,"",48.3,"",101.15,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T06:00:00.000000,17.1,"",12.3,"",73,"","","",24,"",9,"",48.3,"",101.19,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T07:00:00.000000,19.3,"",11.8,"",62,"","","",23,"",9,"",48.3,"",101.22,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T08:00:00.000000,20.4,"",13.7,"",65,"","","",21,"",15,"",48.3,"",101.22,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T09:00:00.000000,22.3,"",12.9,"",55,"","","",31,"",9,"",48.3,"",101.24,"",25,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T10:00:00.000000,23.6,"",11.6,"",47,"","","",27,"",9,"",48.3,"",101.23,"",26,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T11:00:00.000000,25.0,"",10.7,"",41,"","","",27,"",15,"",48.3,"",101.21,"",27,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T12:00:00.000000,25.9,"",9.4,"",35,"","","",25,"",26,"",48.3,"",101.15,"",27,"","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-07-10T13:00:00.000000,25.8,"",8.5,"",33,"","","",25,"",22,"",48.3,"",101.14,"",26,"","","",Mainly Clear
